date,time,weather_string,rain
20190414,19:00,scattered clouds.,False
20190414,20:00,passing clouds.,False
20190414,21:00,passing clouds.,False
20190414,22:00,passing clouds.,False
20190414,23:00,passing clouds.,False
20190415,1:00,passing clouds.,False
20190415,2:00,passing clouds.,False
20190415,3:00,passing clouds.,False
20190415,4:00,passing clouds.,False
20190415,5:00,passing clouds.,False
20190415,6:00,passing clouds.,False
20190415,7:00,partly sunny.,False
20190415,8:00,partly sunny.,False
20190415,9:00,partly sunny.,False
20190415,10:00,partly sunny.,False
20190415,11:00,partly sunny.,False
20190415,12:00,partly sunny.,False
20190415,13:00,partly sunny.,False
20190415,14:00,partly sunny.,False
20190415,15:00,partly sunny.,False
20190415,16:00,scattered showers. partly sunny.,True
20190415,17:00,thunderstorms. broken clouds.,True
20190415,18:00,thundershowers. partly sunny.,True
20190415,19:00,partly sunny.,False
20190415,20:00,passing clouds.,False
20190415,21:00,passing clouds.,False
20190415,22:00,passing clouds.,False
20190415,23:00,passing clouds.,False
20190416,1:00,partly cloudy.,False
20190416,2:00,partly cloudy.,False
20190416,3:00,passing clouds.,False
20190416,4:00,passing clouds.,False
20190416,5:00,passing clouds.,False
20190416,6:00,passing clouds.,False
20190416,7:00,partly sunny.,False
20190416,8:00,partly sunny.,False
20190416,9:00,partly sunny.,False
20190416,10:00,partly sunny.,False
20190416,11:00,partly sunny.,False
20190416,12:00,partly sunny.,False
20190416,13:00,partly sunny.,False
20190416,14:00,partly sunny.,False
20190416,15:00,partly sunny.,False
20190416,16:00,scattered showers. partly sunny.,True
20190416,17:00,scattered showers. partly sunny.,True
20190416,18:00,scattered showers. partly sunny.,True
20190416,19:00,scattered showers. partly sunny.,True
20190416,20:00,passing clouds.,False
20190416,21:00,passing clouds.,False
20190416,22:00,passing clouds.,False
20190416,23:00,passing clouds.,False
20190417,1:00,passing clouds.,False
20190417,2:00,passing clouds.,False
20190417,3:00,passing clouds.,False
20190417,4:00,passing clouds.,False
20190417,5:00,partly cloudy.,False
20190417,6:00,passing clouds.,False
20190417,7:00,partly sunny.,False
20190417,8:00,partly sunny.,False
20190417,9:00,broken clouds.,False
20190417,10:00,partly sunny.,False
20190417,11:00,broken clouds.,False
20190417,12:00,broken clouds.,False
20190417,13:00,broken clouds.,False
20190417,14:00,partly sunny.,False
20190417,15:00,partly sunny.,False
20190417,16:00,partly sunny.,False
20190417,17:00,partly sunny.,False
20190417,18:00,partly sunny.,False
20190417,19:00,partly sunny.,False
20190417,20:00,passing clouds.,False
20190417,21:00,passing clouds.,False
20190417,22:00,passing clouds.,False
20190417,23:00,passing clouds.,False
20190418,1:00,passing clouds.,False
20190418,2:00,passing clouds.,False
20190418,3:00,passing clouds.,False
20190418,4:00,passing clouds.,False
20190418,5:00,passing clouds.,False
20190418,6:00,passing clouds.,False
20190418,7:00,partly sunny.,False
20190418,8:00,partly sunny.,False
